id,probability,actual
751,1.1700700270012021e-05,0.0
751,1.1745070878532715e-05,0.0
751,0.9999816417694092,1.0
751,1.4915505744284019e-05,0.0
751,1.1457944310677703e-05,0.0
751,0.9999785423278809,1.0
751,1.6511523426743224e-05,0.0
751,1.159501880465541e-05,0.0
751,0.9999791383743286,1.0
751,1.222648916154867e-05,0.0
751,1.1410987099225167e-05,0.0
751,0.9999808073043823,1.0
751,1.172236807178706e-05,0.0
751,1.1421831914049108e-05,0.0
751,0.9999810457229614,1.0
751,1.197771416627802e-05,0.0
751,1.1713696039805654e-05,0.0
751,0.9999804496765137,1.0
751,1.1732041457435116e-05,0.0
751,1.13405703814351e-05,0.0
751,0.9999810457229614,1.0
751,1.178372167487396e-05,0.0
751,1.155446170741925e-05,0.0
751,0.9999796152114868,1.0
751,1.1913791240658611e-05,0.0
751,1.159289513452677e-05,0.0
751,0.9999814033508301,1.0
751,0.0005582901649177074,0.0
751,0.00021973327966406941,0.0
751,0.9991825222969055,1.0
705,1.1700990398821887e-05,0.0
705,1.1645438462437596e-05,0.0
705,0.9999765157699585,1.0
705,0.00012704012624453753,0.0
705,1.756848178047221e-05,0.0
705,0.9999351501464844,1.0
705,1.1717024790414143e-05,0.0
705,1.1810914656962268e-05,0.0
705,0.9999805688858032,1.0
705,1.9964762032032013e-05,0.0
705,1.126001552620437e-05,0.0
705,0.9999756813049316,1.0
705,1.8416301827528514e-05,0.0
705,1.1273918971710373e-05,0.0
705,0.999975323677063,1.0
705,1.4166996152198408e-05,0.0
705,1.1357205949025229e-05,0.0
705,0.9999785423278809,1.0
705,1.169309234683169e-05,0.0
705,1.1519453437358607e-05,0.0
705,0.9999781847000122,1.0
705,1.168310427601682e-05,0.0
705,1.1577117220440414e-05,0.0
705,0.9999791383743286,1.0
705,1.1759942935896106e-05,0.0
705,1.1466820978967007e-05,0.0
705,0.99997878074646,1.0
705,1.1816311598522589e-05,0.0
705,1.1384748177079018e-05,0.0
705,0.9999767541885376,1.0
705,1.4487717635347508e-05,0.0
705,1.1236244972678833e-05,0.0
705,0.9999740123748779,1.0
705,1.162136595667107e-05,0.0
705,1.1823932254628744e-05,0.0
705,0.9999752044677734,1.0
316,1.1696772162395064e-05,0.0
316,1.1478658962005284e-05,0.0
316,0.9999786615371704,1.0
316,0.0007898848853074014,0.0
316,3.708775693667121e-05,0.0
316,0.9998682737350464,1.0
316,1.1665881174849346e-05,0.0
316,1.1640952834568452e-05,0.0
316,0.9999790191650391,1.0
316,0.2902815639972687,1.0
316,0.058486104011535645,0.0
316,0.6898525357246399,0.0
316,1.1902661753993016e-05,0.0
316,1.144058296631556e-05,0.0
316,0.9999779462814331,1.0
316,1.2566579243866727e-05,0.0
316,1.1171366168127861e-05,0.0
316,0.9999771118164062,1.0
316,1.1918439668079372e-05,0.0
316,1.169257939181989e-05,0.0
316,0.9999784231185913,1.0
316,1.229510144185042e-05,0.0
316,1.1373344023013487e-05,0.0
316,0.999977707862854,1.0
316,1.3714064152736682e-05,0.0
316,1.3441171176964417e-05,0.0
316,0.9999737739562988,1.0
316,1.1749698387575336e-05,0.0
316,1.1397872185625602e-05,0.0
316,0.9999775886535645,1.0
316,1.1770714991143905e-05,0.0
316,1.1594807801884599e-05,0.0
316,0.9999767541885376,1.0
316,1.1711998013197444e-05,0.0
316,1.1975760571658611e-05,0.0
316,0.9999748468399048,1.0
494,1.1901731340913102e-05,0.0
494,1.1115894267277326e-05,0.0
494,0.9999786615371704,1.0
494,0.00030301298829726875,0.0
494,3.6263772926758975e-05,0.0
494,0.9998886585235596,1.0
494,1.2177244570921175e-05,0.0
494,1.1114918379462324e-05,0.0
494,0.9999792575836182,1.0
494,1.7106463928939775e-05,0.0
494,1.268439427803969e-05,0.0
494,0.9999704360961914,1.0
494,1.215094562212471e-05,0.0
494,1.1197114872629754e-05,0.0
494,0.9999785423278809,1.0
494,1.6137395505211316e-05,0.0
494,1.1266373803664465e-05,0.0
494,0.9999727010726929,1.0
494,0.9998934268951416,1.0
494,5.169340147404e-05,0.0
494,0.0003490062663331628,0.0
494,1.4106841263128445e-05,0.0
494,1.1641507626336534e-05,0.0
494,0.9999758005142212,1.0
494,1.644820258661639e-05,0.0
494,1.3018594472669065e-05,0.0
494,0.9999758005142212,1.0
494,1.233378588949563e-05,0.0
494,1.1042080586776137e-05,0.0
494,0.9999780654907227,1.0
494,1.1847149835375603e-05,0.0
494,1.1286654626019299e-05,0.0
494,0.9999781847000122,1.0
494,1.6628255252726376e-05,0.0
494,1.1477871339593548e-05,0.0
494,0.9999741315841675,1.0
207,1.1837786587420851e-05,0.0
207,1.1271509720245376e-05,0.0
207,0.999976634979248,1.0
207,0.00017305237997788936,0.0
207,3.511077011353336e-05,0.0
207,0.9999064207077026,1.0
207,1.1785767128458247e-05,0.0
207,1.1363381418050267e-05,0.0
207,0.9999760389328003,1.0
207,1.2442475053831004e-05,0.0
207,1.127256291511003e-05,0.0
207,0.9999732971191406,1.0
207,1.2111644537071697e-05,0.0
207,1.1269768947386183e-05,0.0
207,0.9999727010726929,1.0
207,1.2974916899111122e-05,0.0
207,1.118230284191668e-05,0.0
207,0.9999749660491943,1.0
207,2.5568902856321074e-05,0.0
207,2.8658016162808053e-05,0.0
207,0.9999685287475586,1.0
207,1.2323416740400717e-05,0.0
207,1.1201312190678436e-05,0.0
207,0.9999724626541138,1.0
207,0.00025710914633236825,0.0
207,0.9998031258583069,1.0
207,0.000179103939444758,0.0
207,1.2037098713335581e-05,0.0
207,1.1129215636174195e-05,0.0
207,0.9999746084213257,1.0
207,1.1960613846895285e-05,0.0
207,1.13662199510145e-05,0.0
207,0.999976634979248,1.0
207,1.200071710627526e-05,0.0
207,1.1407723832235206e-05,0.0
207,0.9999709129333496,1.0
559,1.511920982011361e-05,0.0
559,1.1261777217441704e-05,0.0
559,0.9999775886535645,1.0
559,0.09776230156421661,0.0
559,0.0002106641768477857,0.0
559,0.9884864091873169,1.0
559,1.1719662325049285e-05,0.0
559,1.1701626135618426e-05,0.0
559,0.9999779462814331,1.0
559,0.0021815390791743994,0.0
559,0.00013890594709664583,0.0
559,0.9998223185539246,1.0
559,9.558949386700988e-05,0.0
559,5.263585626380518e-05,0.0
559,0.9999662637710571,1.0
559,2.0694225895567797e-05,0.0
559,1.165437151939841e-05,0.0
559,0.9999784231185913,1.0
559,1.7510823454358615e-05,0.0
559,1.14634312922135e-05,0.0
559,0.9999774694442749,1.0
559,1.6500049241585657e-05,0.0
559,1.132732995756669e-05,0.0
559,0.9999762773513794,1.0
559,1.8015343812294304e-05,0.0
559,1.1697397894749884e-05,0.0
559,0.9999760389328003,1.0
559,1.7467074940213934e-05,0.0
559,1.1626274499576539e-05,0.0
559,0.9999771118164062,1.0
559,1.4393179299077019e-05,0.0
559,1.1186867595824879e-05,0.0
559,0.9999791383743286,1.0
559,1.4458003533945885e-05,0.0
559,1.1951378837693483e-05,0.0
559,0.9999765157699585,1.0
1485,1.1719416761479806e-05,0.0
1485,1.150221851276001e-05,0.0
1485,0.9999790191650391,1.0
1485,0.999742329120636,1.0
1485,4.078315760125406e-05,0.0
1485,0.007550935260951519,0.0
1485,1.1917234587599523e-05,0.0
1485,1.1531410564202815e-05,0.0
1485,0.9999802112579346,1.0
1485,0.21750037372112274,0.0
1485,0.00014022157120052725,0.0
1485,0.9861257672309875,1.0
1485,1.1837809324788395e-05,0.0
1485,1.1691820873238612e-05,0.0
1485,0.9999783039093018,1.0
1485,2.036745718214661e-05,0.0
1485,1.1232109500269871e-05,0.0
1485,0.9999759197235107,1.0
1485,1.1860828635690268e-05,0.0
1485,1.145656733569922e-05,0.0
1485,0.9999772310256958,1.0
1485,1.1776071005442645e-05,0.0
1485,1.141636494139675e-05,0.0
1485,0.9999791383743286,1.0
1485,1.3984627912577707e-05,0.0
1485,1.139491632784484e-05,0.0
1485,0.9999756813049316,1.0
1485,1.1795369573519565e-05,0.0
1485,1.1420895134506281e-05,0.0
1485,0.999977707862854,1.0
1485,1.1739170986402314e-05,0.0
1485,1.1685800927807577e-05,0.0
1485,0.9999796152114868,1.0
1485,1.1832662494271062e-05,0.0
1485,1.2007197256025393e-05,0.0
1485,0.9999785423278809,1.0
1227,1.3054761438979767e-05,0.0
1227,1.1308321518299635e-05,0.0
1227,0.9999754428863525,1.0
1227,0.002179862465709448,0.0
1227,0.04193653538823128,0.0
1227,0.9757048487663269,1.0
1227,1.8494691175874323e-05,0.0
1227,1.1655082744255196e-05,0.0
1227,0.9999754428863525,1.0
1227,0.002557493979111314,0.0
1227,0.07551957666873932,0.0
1227,0.9851094484329224,1.0
1227,1.971524216060061e-05,0.0
1227,1.259317468793597e-05,0.0
1227,0.9999747276306152,1.0
1227,0.005280532408505678,0.0
1227,0.07421259582042694,0.0
1227,0.9943034648895264,1.0
1227,2.6063989935209975e-05,0.0
1227,3.109358294750564e-05,0.0
1227,0.9999724626541138,1.0
1227,2.2274203729466535e-05,0.0
1227,1.1658673429337796e-05,0.0
1227,0.9999732971191406,1.0
1227,5.548612534767017e-05,0.0
1227,7.748067582724616e-05,0.0
1227,0.9999563694000244,1.0
1227,1.792609145923052e-05,0.0
1227,1.1457277651061304e-05,0.0
1227,0.999971866607666,1.0
1227,1.3093362213112414e-05,0.0
1227,1.1722725503204856e-05,0.0
1227,0.9999736547470093,1.0
1227,0.0043989261612296104,0.0
1227,0.4022981524467468,0.0
1227,0.9713554382324219,1.0
270,1.1819039173133206e-05,0.0
270,1.1335899216646794e-05,0.0
270,0.9999786615371704,1.0
270,0.9998606443405151,0.0
270,2.2587539206142537e-05,0.0
270,0.004079976584762335,1.0
270,1.8823666323442012e-05,0.0
270,1.1294235264358576e-05,0.0
270,0.999977707862854,1.0
270,0.9994220733642578,1.0
270,2.920826773333829e-05,0.0
270,0.008007113821804523,0.0
270,1.8181066479883157e-05,0.0
270,1.1309799447190017e-05,0.0
270,0.9999754428863525,1.0
270,6.536863656947389e-05,0.0
270,1.159289513452677e-05,0.0
270,0.9999710321426392,1.0
270,2.125441824318841e-05,0.0
270,1.2801199773093686e-05,0.0
270,0.9999773502349854,1.0
270,1.4996346180851106e-05,0.0
270,1.1359936252119951e-05,0.0
270,0.9999767541885376,1.0
270,1.5400331903947517e-05,0.0
270,1.1642950994428247e-05,0.0
270,0.9999748468399048,1.0
270,1.2301035894779488e-05,0.0
270,1.1168915989401285e-05,0.0
270,0.9999755620956421,1.0
270,1.1834829820145387e-05,0.0
270,1.1509624528116547e-05,0.0
270,0.9999771118164062,1.0
270,1.4351950085256249e-05,0.0
270,1.1610165529418737e-05,0.0
270,0.9999775886535645,1.0
1112,1.1821372936537955e-05,0.0
1112,1.1646771781670395e-05,0.0
1112,0.9999805688858032,1.0
1112,0.0004418468161020428,0.0
1112,2.2349955543177202e-05,0.0
1112,0.9997832179069519,1.0
1112,1.6521225916221738e-05,0.0
1112,1.155124482465908e-05,0.0
1112,0.9999815225601196,1.0
1112,0.0008361157961189747,0.0
1112,9.546287037665024e-05,0.0
1112,0.9997808337211609,1.0
1112,2.4093395040836185e-05,0.0
1112,1.4021911738382187e-05,0.0
1112,0.9999780654907227,1.0
1112,2.1525880583794788e-05,0.0
1112,1.1182899470441043e-05,0.0
1112,0.9999790191650391,1.0
1112,2.0123743524891324e-05,0.0
1112,1.156001690105768e-05,0.0
1112,0.9999784231185913,1.0
1112,2.0091851183678955e-05,0.0
1112,1.1551531315490138e-05,0.0
1112,0.9999791383743286,1.0
1112,2.5941144485841505e-05,0.0
1112,2.125741957570426e-05,0.0
1112,0.9999754428863525,1.0
1112,1.1841094419651199e-05,0.0
1112,1.1520133739395533e-05,0.0
1112,0.9999788999557495,1.0
1112,1.173398777609691e-05,0.0
1112,1.1673092558339704e-05,0.0
1112,0.9999808073043823,1.0
1112,2.9466582418535836e-05,0.0
1112,1.6792519090813585e-05,0.0
1112,0.9999754428863525,1.0
374,1.645140400796663e-05,0.0
374,1.1170044672326185e-05,0.0
374,0.9999780654907227,1.0
374,0.003437497653067112,0.0
374,0.9910842180252075,1.0
374,0.017636381089687347,0.0
374,1.2492303540057037e-05,0.0
374,1.1303027349640615e-05,0.0
374,0.9999769926071167,1.0
374,5.098070687381551e-05,0.0
374,3.189433482475579e-05,0.0
374,0.9999630451202393,1.0
374,1.9137181880068965e-05,0.0
374,1.3121901247359347e-05,0.0
374,0.9999743700027466,1.0
374,2.944079642475117e-05,0.0
374,1.5123521734494716e-05,0.0
374,0.9999698400497437,1.0
374,3.092192855547182e-05,0.0
374,3.5542929254006594e-05,0.0
374,0.9999685287475586,1.0
374,2.071002199954819e-05,0.0
374,1.127534869738156e-05,0.0
374,0.9999732971191406,1.0
374,2.1680520148947835e-05,0.0
374,2.3191634682007134e-05,0.0
374,0.9999709129333496,1.0
374,1.200960196001688e-05,0.0
374,1.108031028707046e-05,0.0
374,0.9999747276306152,1.0
374,1.1966627425863408e-05,0.0
374,1.118955606216332e-05,0.0
374,0.9999765157699585,1.0
374,1.9251423509558663e-05,0.0
374,1.148588489741087e-05,0.0
374,0.9999715089797974,1.0
1428,1.1699093192873988e-05,0.0
1428,1.1546035239007324e-05,0.0
1428,0.9999761581420898,1.0
1428,0.07482947409152985,0.0
1428,0.7962056994438171,1.0
1428,0.08813387900590897,0.0
1428,1.1699739843606949e-05,0.0
1428,1.1532840289874002e-05,0.0
1428,0.999977707862854,1.0
1428,0.002045653760433197,0.0
1428,0.00034796539694070816,0.0
1428,0.9998279809951782,1.0
1428,1.1888107110280544e-05,0.0
1428,1.1614451977948193e-05,0.0
1428,0.9999744892120361,1.0
1428,1.3542095075536054e-05,0.0
1428,1.1404395081626717e-05,0.0
1428,0.9999768733978271,1.0
1428,1.1800252650573384e-05,0.0
1428,1.1385193829482887e-05,0.0
1428,0.9999759197235107,1.0
1428,1.1871521564899012e-05,0.0
1428,1.1276499208179303e-05,0.0
1428,0.9999754428863525,1.0
1428,1.2622344911505934e-05,0.0
1428,1.1697487025230657e-05,0.0
1428,0.9999736547470093,1.0
1428,1.167308073490858e-05,0.0
1428,1.1456545507826377e-05,0.0
1428,0.9999736547470093,1.0
1428,1.1743604773073457e-05,0.0
1428,1.1662821634672582e-05,0.0
1428,0.9999755620956421,1.0
1428,1.1768582226068247e-05,0.0
1428,1.1545804227353074e-05,0.0
1428,0.9999743700027466,1.0
394,1.182396590593271e-05,0.0
394,1.1465792340459302e-05,0.0
394,0.9999784231185913,1.0
394,0.0025104351807385683,0.0
394,8.375096513191238e-05,0.0
394,0.9965529441833496,1.0
394,1.179346872959286e-05,0.0
394,1.1766854186134879e-05,0.0
394,0.9999796152114868,1.0
394,0.00021126963838469237,0.0
394,5.2224666433176026e-05,0.0
394,0.9999430179595947,1.0
394,5.720215631299652e-05,0.0
394,3.4467830118956044e-05,0.0
394,0.9999676942825317,1.0
394,2.0975414372514933e-05,0.0
394,1.1183603419340216e-05,0.0
394,0.9999762773513794,1.0
394,1.2358758795016911e-05,0.0
394,1.1807874216174241e-05,0.0
394,0.9999758005142212,1.0
394,1.1938073839701246e-05,0.0
394,1.1486697076179553e-05,0.0
394,0.9999783039093018,1.0
394,1.222725859406637e-05,0.0
394,1.1618528333201539e-05,0.0
394,0.9999750852584839,1.0
394,1.1821969565062318e-05,0.0
394,1.1339348930050619e-05,0.0
394,0.9999773502349854,1.0
394,1.17853842311888e-05,0.0
394,1.1569811249501072e-05,0.0
394,0.9999780654907227,1.0
394,1.1794380043284036e-05,0.0
394,1.2060769222443923e-05,0.0
394,0.9999736547470093,1.0
539,1.181178231490776e-05,0.0
539,1.1243597327847965e-05,0.0
539,0.9999747276306152,1.0
539,0.9996340274810791,1.0
539,2.6655005058273673e-05,0.0
539,0.005148591008037329,0.0
539,1.1967003956669942e-05,0.0
539,1.1214363439648878e-05,0.0
539,0.9999732971191406,1.0
539,2.155731272068806e-05,0.0
539,1.1895524949068204e-05,0.0
539,0.9999618530273438,1.0
539,1.2207918189233169e-05,0.0
539,1.1237102626182605e-05,0.0
539,0.9999687671661377,1.0
539,1.3379199117480312e-05,0.0
539,1.1205703231098596e-05,0.0
539,0.9999665021896362,1.0
539,2.3815975509933196e-05,0.0
539,1.3909371773479506e-05,0.0
539,0.9999593496322632,1.0
539,1.2468534805520903e-05,0.0
539,1.121210698329378e-05,0.0
539,0.9999692440032959,1.0
539,0.9998915195465088,1.0
539,2.5696550437714905e-05,0.0
539,0.0003269764711149037,0.0
539,1.1918688869627658e-05,0.0
539,1.1170236575708259e-05,0.0
539,0.9999686479568481,1.0
539,1.2076940038241446e-05,0.0
539,1.1145147254865151e-05,0.0
539,0.9999673366546631,1.0
539,2.2356603949447162e-05,0.0
539,1.2309368685237132e-05,0.0
539,0.9999593496322632,1.0
244,1.184919528895989e-05,0.0
244,1.187566522276029e-05,0.0
244,0.9999790191650391,1.0
244,0.9998964071273804,1.0
244,2.2099206034909002e-05,0.0
244,0.0002896492660511285,0.0
244,1.1858226571348496e-05,0.0
244,1.1749518307624385e-05,0.0
244,0.9999809265136719,1.0
244,3.299528907518834e-05,0.0
244,1.4644771908933762e-05,0.0
244,0.9999717473983765,1.0
244,1.6514468370587565e-05,0.0
244,1.1527517926879227e-05,0.0
244,0.9999761581420898,1.0
244,2.3651427909499034e-05,0.0
244,1.1232838005525991e-05,0.0
244,0.9999759197235107,1.0
244,2.4953997126431204e-05,0.0
244,1.963590875675436e-05,0.0
244,0.9999728202819824,1.0
244,1.1841038940474391e-05,0.0
244,1.1691397048707586e-05,0.0
244,0.999980092048645,1.0
244,1.1898825505340938e-05,0.0
244,1.1378041563148145e-05,0.0
244,0.9999778270721436,1.0
244,1.1852653187816031e-05,0.0
244,1.1447458746260963e-05,0.0
244,0.9999758005142212,1.0
244,1.1806240763689857e-05,0.0
244,1.167325990536483e-05,0.0
244,0.9999786615371704,1.0
244,2.882598346332088e-05,0.0
244,1.6378018699469976e-05,0.0
244,0.9999734163284302,1.0
1161,1.2085777598258574e-05,0.0
1161,1.1333769180055242e-05,0.0
1161,0.9999748468399048,1.0
1161,0.7281680703163147,1.0
1161,0.0006744350539520383,0.0
1161,0.805096447467804,0.0
1161,1.2167968634457793e-05,0.0
1161,1.1380939213267993e-05,0.0
1161,0.9999760389328003,1.0
1161,1.3320112884684931e-05,0.0
1161,1.1310166883049533e-05,0.0
1161,0.9999654293060303,1.0
1161,1.226617405336583e-05,0.0
1161,1.1379505849617999e-05,0.0
1161,0.9999744892120361,1.0
1161,1.4427659152715933e-05,0.0
1161,1.120278648159001e-05,0.0
1161,0.9999685287475586,1.0
1161,1.2418126061675139e-05,0.0
1161,1.1800590073107742e-05,0.0
1161,0.9999711513519287,1.0
1161,1.3178132576285861e-05,0.0
1161,1.127153245761292e-05,0.0
1161,0.9999711513519287,1.0
1161,1.2919675100420136e-05,0.0
1161,1.2032622180413455e-05,0.0
1161,0.9999719858169556,1.0
1161,1.2279048860364128e-05,0.0
1161,1.1260455721640028e-05,0.0
1161,0.999972939491272,1.0
1161,1.2377252460282762e-05,0.0
1161,1.1361409633536823e-05,0.0
1161,0.9999749660491943,1.0
1161,0.8623450398445129,0.0
1161,0.39142748713493347,0.0
1161,0.002415841445326805,1.0
605,1.4902765542501584e-05,0.0
605,1.165370485978201e-05,0.0
605,0.9999783039093018,1.0
605,0.0006074937409721315,1.0
605,0.9996912479400635,0.0
605,0.0006270885351113975,0.0
605,1.4208588254405186e-05,0.0
605,1.1526748494361527e-05,0.0
605,0.999980092048645,1.0
605,5.524594598682597e-05,0.0
605,3.3807078580139205e-05,0.0
605,0.9999672174453735,1.0
605,1.5807443560333923e-05,0.0
605,1.224673633259954e-05,0.0
605,0.9999772310256958,1.0
605,2.0202927771606483e-05,0.0
605,1.3528853742172942e-05,0.0
605,0.9999772310256958,1.0
605,1.9006358343176544e-05,0.0
605,1.7568247130839154e-05,0.0
605,0.9999761581420898,1.0
605,1.6655294530210085e-05,0.0
605,1.2844501725339796e-05,0.0
605,0.9999784231185913,1.0
605,2.2711605197400786e-05,0.0
605,2.3333970602834597e-05,0.0
605,0.9999711513519287,1.0
605,1.5983729099389166e-05,0.0
605,1.1924010323127732e-05,0.0
605,0.9999761581420898,1.0
605,1.5224310118355788e-05,0.0
605,1.1559465747268405e-05,0.0
605,0.9999784231185913,1.0
605,1.6603185940766707e-05,0.0
605,1.3051463611191139e-05,0.0
605,0.999976396560669,1.0
1311,1.2300661182962358e-05,0.0
1311,1.1387376616767142e-05,0.0
1311,0.9999779462814331,1.0
1311,0.0010625902796164155,0.0
1311,3.838173142867163e-05,0.0
1311,0.9998397827148438,1.0
1311,1.1762746908061672e-05,0.0
1311,1.1416125744290184e-05,0.0
1311,0.9999805688858032,1.0
1311,0.9998935461044312,1.0
1311,4.7179946705000475e-05,0.0
1311,0.0013714018277823925,0.0
1311,1.4552995708072558e-05,0.0
1311,1.1440877642598934e-05,0.0
1311,0.9999765157699585,1.0
1311,1.72616055351682e-05,0.0
1311,1.1142086805193685e-05,0.0
1311,0.9999780654907227,1.0
1311,1.6659838365740143e-05,0.0
1311,1.1683884622470941e-05,0.0
1311,0.9999767541885376,1.0
1311,1.6196785509237088e-05,0.0
1311,1.2053938007738907e-05,0.0
1311,0.9999774694442749,1.0
1311,1.6704178051440977e-05,0.0
1311,1.72567324625561e-05,0.0
1311,0.9999760389328003,1.0
1311,1.1682458534778561e-05,0.0
1311,1.1175553481734823e-05,0.0
