id,text,sentiment
2743,LOCATION1 in Kent or LOCATION2 in Kent might be worth a look,None
2857,LOCATION1 in London is a good place to go to hear blues music and Ronnie Scott's in LOCATION2 is a Jazz institution,Positive
2905,LOCATION1 in Northern London is nice and LOCATION2 is nice in the South,None
2599,"LOCATION1 is a shitt hole , LOCATION2 is ok but a bit out of the way",None
726,LOCATION1 is in LOCATION2 and is generally an inner-London borough,None
1887,"LOCATION1 is one of the most desirable places to live in the whole of the world, beautiful area,  10 mins to LOCATION2",None
2722,"LOCATION1 like LOCATION2 is a very desirable area full of character and atmosphere , but the property in these area 's are very expensive",None
2635,"LOCATION1 which is excellent for night life, and then to the other side you've got LOCATION2, also known as rough, but great for the markets, and for the Currys",None
2987,"LOCATION1, LOCATION2 Fast becoming the hot-spot for Aussies and Kiwis working in London",None
2628,"LOCATION1, LOCATION2 are great areas to live",None
2746,LOCATION2 and LOCATION1 are also really rough in areas,None
2990,LOCATION2 and LOCATION1 are better provided with open space and less subject to traffic and airliner noise nuisance,None
2552,LOCATION2 and LOCATION1 are nice,None
2646,"LOCATION2 and LOCATION1, as mentioned by others, are good, but don't ignore the less obvious",None
2609,LOCATION2 and the LOCATION1 area - I'd say both are not really outrageously dangerous neighbourhoods,None
2606,LOCATION2 for Afro Caribs and LOCATION1 for Indians,None
2611,"LOCATION2 is a safe enough area - it's part of LOCATION1, which again is safe",None
2893,"LOCATION2 is central London so extremely expensive, LOCATION1 is often considered the coolest area of London",None
2969,"LOCATION2 is fine , not much happens there , LOCATION1 is SW London is better in every conceivable way",None
2936,"LOCATION2 is not as expensive as LOCATION1, but is still just as nice",None
2970,"LOCATION2 is not well served by the Tube, LOCATION1 has most of the tube stations",None
2589,LOCATION2 is quite nice and not too bad as it borders on to LOCATION1 which is a very nice area,None
2554,LOCATION2 or LOCATION1 would supply great local amenities and a direct train into the London,None
2260,"LOCATION2,  where Henry Ford put in a massive amount of housing in the LOCATION1 Estate",None
2591,"Lots of bars and restaurants in LOCATION2 You could go dog racing also, that is local and lots of fun I'd say that it's a nice area and not a particularly dangerous area to live,  I'd be wary of is just around  the LOCATION1 Lane Estate",Positive
2753,One really nice area is LOCATION2 or LOCATION1,None
2631,Personally prefer LOCATION1 and LOCATION2,None
2334,Start at LOCATION2 or finish what you didn't finish yesterday in LOCATION1,None
2744,"The LOCATION2/LOCATION1 area in South London is really lively ; loads of bars, pubs and restaurants and open spaces as well for the summer",Positive
55,"The London borough of LOCATION1 ( pronunciation ( helpinfo ) ) is a London borough of LOCATION2 , England and forms part of Outer London and is one of the 32 London Boroughs ( plus the London ) which forms part of Greater London",None
2758,a nice area is LOCATION1 or LOCATION2,None
2894,a strong Vietnamese community based in the LOCATION1 and a sizeable Japanese community around the LOCATION2 area,None
2672,"area around LOCATION2 is nice   middle class suburb with an arty feel, lots of open space otherwise try LOCATION1",None
2656,both LOCATION2 and LOCATION1 have excellent shopping facilities,None
2856,"cheaper places that are still central include LOCATION2 and LOCATION1, as mentioned in other answers",None
2563,don't live in the LOCATION1 it is pretty rough especially around LOCATION2,None
2805,"for example there are huge Jewish and Turkish communities in LOCATION1, and lots of Chinese people in the south especially around LOCATION2",None
782,from LOCATION1 your only a ten minuet drive from LOCATION2,None
2982,i think LOCATION2 and LOCATION1 are pretty much no-go areas in Essex,None
2769,i would try LOCATION1 or LOCATION2 as they are both in west London and are generally decent areas  and some of the cheapest property in London will be found around there,None
2796,"if I had enough money, I would definitely live in LOCATION2 or LOCATION1",None
2808,"if you can afford it move to the LOCATION1 or LOCATION2, lovely little areas",None
2988,"if you need a less costly place, look at the area around LOCATION2 on the LOCATION1",None
1623,"just South of LOCATION2 called LOCATION1, which is notoriously rough",None
2887,move to somewhere like LOCATION2/LOCATION1 youre not that far from the central,None
2822,my friends in LOCATION2 and LOCATION1 have experienced much more crime and seen more scary things,None
2660,"nice places to live LOCATION1, LOCATION2 London",None
2614,places like LOCATION1 and LOCATION2 are good to live in if you are looking for more quiet areas but be warned they arent very central,None
2933,the mainline train from LOCATION1  only takes about 23 minutes to reach LOCATION2 in Central London,None
92,"there are about a dozen properties within five miles of LOCATION1 - one of them in LOCATION2, as it happens",None
2965,you could try living in towns like LOCATION2 or LOCATION1,None
2005,'ve been offered a job in LOCATION1 (LOCATION2) and am looking for somewhere to live,None
1849,"(Allegedly the guy who named it was holding the map upside down - LOCATION2 is the other side of the A40 main road, directly south of LOCATION1",None
2572,(However the best Thai restaurant in all of London is in LOCATION2)   I wouldn't live in LOCATION1 but one of the burbs,None
174,"(I'm an LOCATION2 boy meself, and we had NOTHIN' like that down there), so yah, LOCATION1 all the way, cck",None
789,") I, personally, love LOCATION1, (about three miles up the road from LOCATION2), but again, it's quite dear to live down there",None
2624,") LOCATION1 and LOCATION2 are bloody gorgeous , ( but again , VERY expensive",None
2811,", and LOCATION1 and LOCATION2, a bit further in on that side , but not very hip and happening, a bit drab",None
2632,"< have you tried somewhere on the outskirts, like LOCATION1, or LOCATION2, ect",None
2551,= LOCATION2 and LOCATION1 area is still the cheapest to rent AND to buy in London,None
2562,A bit further out towards the suburbs are LOCATION1 and LOCATION2 which are pleasant areas,None
2506,A cool place to eat and drink in LOCATION2 is LOCATION1,None
326,A great place LOCATION1 Middx is not in London and is only a postal name as LOCATION2 is now Surrey -,None
1607,"A new friend of mine is from London, UK and I asked her what part she's from, she said LOCATION2, which is in LOCATION1",None
950,A number of train stations have ben upgraded including LOCATION2 and LOCATION1,None
2779,AND JUST TO LET YOU KNOW LOCATION1 AND LOCATION2 IS A BEAUTIFUL AREA WITH LOADS OF PRETTY GARDENS SQUARES AND PARKS BUT STILL REALLY URBAN AND FANCY  IT CAN GET NOISY BUT THATS PRETTY MUCH IT,None
2471,Actually Lara LOCATION1 and LOCATION2 is only the 10th safest London borough,None
2813,Add LOCATION1 and LOCATION2 as good areas,None
2139,"Agree with LOCATION2 I can't understand the thumbs down for LOCATION1, that area is having lots of money thrown at it right now",None
2863,Airport-wise theres not much in it  LOCATION2 and LOCATION1 all have good tranport links to central London,None
2983,All in all I think either LOCATION2 or LOCATION1 are the worst areas I've ever been in  the east end of London,None
1707,"All these places, except for LOCATION1, have their own mainline stations (Southeastern) which will get you into Central London (LOCATION2) in 25 minutes or less",None
2640,"Alright for some, LOCATION1 or LOCATION2 would be best",None
2588,"Also  LOCATION2 which is  slightly more mixed demographic compared to the more affluent LOCATION1 but certainly up and coming, it has good amenities (on the Jubilee line which is very efficient and a Sainsburys)",None
2671,Also LOCATION1 and LOCATION2 are both quite safe nowadays,None
2271,Also LOCATION1 has a train station to but not London Underground but national rail which can take you to LOCATION2,None
2767,"Also LOCATION2, although it's a bit of a train journey to work, the lifestyle is very good  LOCATION1 has a bit of a reputation",None
2795,Also avoid LOCATION1 and LOCATION2,None
1668,Also in this area are the LOCATION1 Group (formerly known as the LOCATION2 and Reading Beds) and Thanet Sands,None
2650,Also take a look at areas such as  LOCATION1 and LOCATION2,None
2997,"Also, as a general rule, LOCATION1 is the cheapest area, followed closely by LOCATION2",None
1957,"Also, my grandfather was born and lived in the St  Giles ,LOCATION2 area and on his birth certificate(1879) it said St  Giles,LOCATION1",None
2711,Alternatively move to somewhere like LOCATION2 ro LOCATION1 which isnt London but is still within 30 minutes,None
2940,Alternatively try LOCATION1 / LOCATION2 (loads of bars and restaurants),Positive
1924,An excellent secondary school called Dunraven is in LOCATION1 on LOCATION2,None
1116,And then there's LOCATION2 or right in the heart of LOCATION1,None
2777,Another area LOCATION1 would be the cheapest on the list but has a high crime rate I think LOCATION2 ( N7 ) is getting expensive for very solid reasons,None
2731,"Another area you might look at too is LOCATION1 which has most of the same qualities , but the journey to Gatwick will be longer from there Yeah , east LOCATION2 is fairly accessible to London",None
207,Another nice little town close to LOCATION2 is LOCATION1,None
2872,Another option is LOCATION2 and LOCATION1 in Surrey,None
375,"Another option may be, LOCATION2 which is located in LOCATION1 and is an area with a real village feel to it",None
2935,Anywhere BUT LOCATION1 or LOCATION2,None
295,"Anywhere around LOCATION1 and LOCATION2, for example, can command extortionate rent",None
924,Anywhere north of London is going to be cheap compared to LOCATION2  i live in LOCATION1,None
2417,"Apart from there , you could also find them in LOCATION2 and LOCATION1 along the A10 which is a big Turkish and Kurdish area We are a family with a thirteen year old daughter who currently live in Spain , and are in the process of moving to the UK , London specifically",None
1490,"Apart from there, you could also find them in LOCATION2 and LOCATION1 along the A10 which is a big Turkish and Kurdish area I can't agree with musical7 that ALL fast food restaurants in London are halal, but they are very common, usually display their status on the window or frontage and range from fairly basic chicken n'chip places to some fairly smart joints",None
2641,"Areas of LOCATION1 are nice,  I would avoid LOCATION2",None
2768,"Areas such as  LOCATION1, LOCATION2, are lovely, residential, quiet and close to the center",None
2792,Areas such as LOCATION1 and LOCATION2 are good for low crime levels,None
2755,Areas such as LOCATION2 and LOCATION1 are pleasant but expensive,None
2580,As LOCATION1 has a Black community and LOCATION2 Chinese etc ;,None
3000,"As a general rule, avoid certain areas of south London such as LOCATION1 and the LOCATION2 complex, which have bad reputations for drugs and gun crime",None
2771,As far as living nearby LOCATION2 and LOCATION1 are much better,None
1290,"As for airports , if you choose LOCATION1 then LOCATION2 is the best bet",None
2664,"As for what to do , LOCATION1 is great for indie pubs and gigs , as is LOCATION2",Positive
695,"As someone else said it's a football team not an area so your question doesn't really make any sense  LOCATION2 on the LOCATION1 no longer houses many people, it is a business park really",None
998,"At night prostitutes take over LOCATION1 road, lining the main street with pimps and hookers all the way up to LOCATION2",None
2708,"Avoid LOCATION1 , near LOCATION2 is very nice to live ,",None
2797,Avoid LOCATION1 and LOCATION2  Where will you be working,None
2702,Avoid LOCATION2 and LOCATION1 because there's alot of crime in these areas,None
2585,Avoid the LOCATION1 lots of knife crime there LOCATION2 is a mainly asian dominated areas sot of bengalies there,None
2613,"Avoid the so called ""murder mile"" round LOCATION1 and LOCATION2 in North London",None
2975,"Based on my research so far, LOCATION2/LOCATION1 sounds like a nice place to live (value for money, reasonably safe, some bars and cafes)",Positive
561,Be aware that main roads like LOCATION1 Road and LOCATION2 Road can be pretty noisy,None
2844,Better areas include LOCATION1 and LOCATION2 for instance,None
591,Bexley is quite good too  It depends on the parts of the boroughs: LOCATION2: The far south of the borough is nice i e  around LOCATION1 Village,None
947,Both LOCATION1 and LOCATION2 like most areas in London are very mixed,None
2556,Both have great shopping centres (LOCATION1 has the giant Glades and LOCATION2 the Whitgift and Centrale centres),None
2701,"But avoid the immediate areas around LHR, inc; LOCATION1, LOCATION2,",None
1738,"But remember that the people around you in LOCATION1, LOCATION2 etc will not deem these surroundings to be unusual at all",None
1006,But then again a cold wet afternoon in LOCATION1 or LOCATION2 can also be amazing,None
2651,Certainly both LOCATION1 and LOCATION2 have very nice parts which are very expensive to live in,None
2587,Cheaper options nearby are LOCATION2 and LOCATION1 but then suddenly as prices go down crime goes up so it is always a compromise,None
2754,Cheapest locations are LOCATION1 and LOCATION2 if you're looking to rent or buy,None
2604,"Check out the following for ideas:  Places like LOCATION2, LOCATION1 are cheaper",None
2617,Come and live in  LOCATION1 or LOCATION2,None
1677,Could try LOCATION1 as well My hometown is LOCATION2,None
2843,"Definately not LOCATION2, but poosssibly LOCATION1",None
1009,Dependent on where you are but there are two options to me:- LOCATION1 (LOCATION2) A lovely green area with a great view of London,None
260,Direct train services run to Reading and London LOCATION1 and you can get to Windsor easily by changing at LOCATION2,None
2154,"Directions from the hall: Facing LOCATION1, turn right on LOCATION2 Road",None
2890,"Do n't Live in : LOCATION1 and LOCATION2 , these two area 's have the higher rate of crime and knife and gun murder",None
2859,"Don't live in the LOCATION2 Naaa, theres nothing wrong with LOCATION1",None
301,"Don't live in the east end Going to the LOCATION2 match on Saturday to see Sheff Wed's, we don't like drinking too near the ground so are looking at going to LOCATION1 for a session",None
2586,"Dont go LOCATION2 to stay,  you will seriously find LOCATION1 a lot richer and  with the great transport links",None
392,ENJOY YOUR STAY AND ENJOY LOCATION2 AND LOCATION1,None
1845,Even LOCATION2 and LOCATION1 are in the ancient county of Kent,None
1912,Even the nicer areas such as LOCATION2 and LOCATION1 have taken a turn for the worse,None
2995,"Even then avoid LOCATION1,LOCATION2",None
2761,Everything is slightly more expensive in LOCATION1 / LOCATION2,None
2339,"Everywhere else is working class and rough  Maybe LOCATION2 but to be honest none is great, look north or the river and LOCATION1 is a dive, i would know i lived there for 3 years, i am glad i have managed to move before i got killed  You need to establish your meaning ; are you asking this as a wealthy individual or a person of more modest means",None
2683,"Flats in LOCATION1 and LOCATION2 can cost over 30,000,000 If you can afford that, you will have a very nice nightlife",Positive
2759,"For affordable, try LOCATION2 or LOCATION1",None
966,"For example where I live now used to be covered by ruislip-northwood Urban District Council, which was merged with LOCATION2 Urban District Council to form the London borough of LOCATION1",None
2698,"For example, a lot of people live in LOCATION1 and LOCATION2, which is great for bars and restaurants and quite trendy",Positive
2137,"For example, there are many immigrants living around LOCATION1, in the London borough of LOCATION2",None
1044,For example; I live in LOCATION1 but I always say LOCATION2,None
2787,"For safe, head out to LOCATION1 or LOCATION2 with a fistful of cash",None
2582,"For value for money, good transport links and great amenities, I would recommend LOCATION1 in the SW and LOCATION2 in the NW",None
2772,Forget LOCATION1 and the whole of LOCATION2,None
2992,"Frankly I'm not a fan of LOCATION1 - though LOCATION2 is always a good option, with excellent local schools and wonderful shopping",None
26,"From LOCATION1 (at the Trafalgar Square end of the LOCATION2) you can cross the Thames on the Hungerford foot bridge and stroll along the banks; there's also the London Eye there, but you'd probably need more time to get tickets and take a flight on it",None
3007,"From LOCATION2 and LOCATION1, the Central Line will whisk you straight to Chancery Lane in around 30-40 minutes",None
423,From LOCATION2 to LOCATION1 catch the X26 bus,None
377,From North LOCATION1 to LOCATION2 (also the London) it's 16 minutes by train,None
1774,"From Oxford Street and Regents street to LOCATION1 and LOCATION2, etc  So its easy for you to get around",None
1398,From there you can take the LOCATION2 Line to LOCATION1,None
2638,"Further out , LOCATION1 and LOCATION2 are quite lively",None
2791,"Further out of the centre you have LOCATION1 which is a pretty decent place, but I would advise staying clear of LOCATION2",None
2576,Go to LOCATION1 and to LOCATION2,None
2944,Good luck  I would suggest looking at LOCATION1 or LOCATION2,None
778,Good shops near by in LOCATION1; and very easy access to and from LOCATION2,None
2918,"Good transport ( buses ) to/from LOCATION2 LOCATION1 is not too bad , a bit rough and rundown in parts",None
863,"Great  I agree with Daniel  but these sites might be useful for you:   think LOCATION2 gets a raw deal because it's close to some dodgy areas like LOCATION1, and because it's not a well known area, but actually it's alright, a bit of a hidden gem in fact",None
2774,Great places are LOCATION2 and LOCATION1,None
621,Greater London for me is LOCATION2 and LOCATION1,None
1038,"Have a look at this link and you'll see what I'm talking about:  Most younger people like to live nearer the London, so in Zones 2 or 3. If you live in a not so nice area of Zone 2 (eg LOCATION2) you could rent a decent 2 bed for around 900 per month, but if you wanted to live in a good area of Zone 2 (eg LOCATION1) you'd probably be paying double that at least  Have a look at websites such as gumtree",None
2691,"Having said that , though , the LOCATION1 is lovely and I lived in LOCATION2 which was also really nice",None
2323,"Hi, I used to live in LOCATION2 which is right next to LOCATION1",None
1451,Hope this helps  LOCATION1 is in the LOCATION2,None
2783,"Hope this helps you  without a doubt LOCATION1r/LOCATION2 (SE16), just south of the river, is the best place to live",None
2603,However perhaps you would feel LOCATION1 or LOCATION2 to be more appropriate,None
460,"However, LOCATION1 is far away from central London compared to  LOCATION2 (LSB)",None
2335,"However, me old man was born in haggerston- (LOCATION2), and me other half was born in LOCATION1, and I ain't sure about them two",None
2633,I 'd suggest West London though - LOCATION1 or LOCATION2 are pretty economical,None
437,I 've heard LOCATION1 in LOCATION2 is n't bad either,None
2120,I agree about LOCATION1 and LOCATION2,None
1858,"I also live in LOCATION2 myself, not that far from LOCATION1 in fact",None
2869,"I also think LOCATION2 and LOCATION1 are nice and safe , the latter a bit less expensive than S",None
2991,I also went to see some flats in cheaper areas such as LOCATION1 and LOCATION2 - biggest dumps I've ever seen  and very ghetto'y feel,None
1343,"I am based near to LOCATION1, on LOCATION2",None
2547,"I am i LOCATION1, in LOCATION2",None
2478,"I am living in LOCATION1, LOCATION2, but have to move",None
866,"I am looking around LOCATION2, LOCATION1, and Swiss Village",None
2016,I am thinking of LOCATION2 and preferably near LOCATION1,None
2715,I can't afford to live in somewhere like LOCATION1 but I don't wanna live in a dump like LOCATION2,None
1041,I can't imagine that someone in e g  LOCATION1 would think it worthwhile to go all the way to e g  LOCATION2 to swim,None
1639,"I could say, I live in the area of LOCATION2  Which happens to be in the borough of LOCATION1 which is IN London",None
2089,I do n't know LOCATION2 but LOCATION1 has some very affordable properties if your renting or buying,None
804,"I don't know of anything in the immediate area LOCATION1, LOCATION2, etc so you may have to travel a little",None
2895,"I don't really know the areas, but I just read online that LOCATION1 and LOCATION2 are very bad and violent areas",None
1886,I don't want to live right IN LOCATION2  Maaaaaaaaan i used to live in LOCATION1 and well i must say i luved it there,None
2709,I felt safest in LOCATION1 and LOCATION2,None
1627,I have a friend that lives in a small place called LOCATION1 and it comes under LOCATION2,None
2879,I have told a couple of other people that the Boroughs of LOCATION1 and LOCATION2 are the best combination of cheap and safe,None
485,I haven't been to LOCATION2 or LOCATION1 so can't compare directly,None
2584,"I heard that LOCATION1 is more residental and not a fun place to leave , all the fun is in LOCATION2",None
1181,I keep finding places that say LOCATION1 and LOCATION2 ; are these suburbs within the suburbs,None
2135,"I know LOCATION2 extremely well - I used to live in LOCATION1, the next suburb to it",None
2793,"I know there are parts of LOCATION1 which are rumoured to be dodgy , but as I discovered , find a nice street and you will be fine London is safe as large cities go , but LOCATION2 is n't exactly the safest part of it ( then again , not the worst either )",None
2867,"I like  LOCATION2, LOCATION1",None
2802,I like LOCATION1 and LOCATION2,None
1445,"I like LOCATION1 and LOCATION2 Hi all, i am due to start a new job in London in November, i have only been to London once (and that was for the job interview) so i have no idea of where is a safe place to live and where are the no go areas",None
2198,"I like LOCATION1 and LOCATION2 Hi, it really does depend on the kind of budget you are working to and the type of area you want to live in",None
1791,I like LOCATION1 and LOCATION2 London is a very strange place to live as alot of the rougher areas close to town are expensive and the nice parts are cheaper because there out of town,None
2680,"I like many places in London, I would choose somewhere like LOCATION1 or LOCATION2",None
2705,I live close to LOCATION1 and LOCATION2 and feel perfectly safe,None
729,I live in LOCATION1 in LOCATION2 and it's mainly families here,None
1609,"I live in LOCATION1 in LOCATION2, and it's pretty safe",None
2422,I live in LOCATION1 which has 4 DLR stations which can get you to LOCATION2 in 10-15 minutes and then to central London,None
2430,"I live in LOCATION1, LOCATION2 area, but am willing to travel for the right school",None
1328,"I live in LOCATION1, LOCATION2, and work in Tower Hamlets",None
2593,"I live in LOCATION1, which is considered bad, but the people that live there will not go into LOCATION2 at night  y",None
1560,I live in LOCATION2 - so borderline LOCATION1,None
1587,"I live in LOCATION2, and have been tempted also to live in LOCATION1",None
2847,I live in London and am quite happy to walk around in LOCATION1 but I would be scared to walk around estates in LOCATION2,None
2501,I live in SE27 but 1 street away is SW16. It's the border between LOCATION1 and LOCATION2,None
898,I live in that neck of the woods a bit further out from LOCATION1 in zone 3 (LOCATION2),None
1625,I live off the LOCATION1 in LOCATION2 which is a ten min bus journey to Elephant And Castle tube,None
134,I lived for a while in LOCATION1/LOCATION2 in the south-east for a while,None
2749,I lived on the border of LOCATION1 and LOCATION2 for years and never once witnessed or became the victim of any sort of crime,None
2810,I lived on the border of LOCATION2 and LOCATION1 for almost 7 years and never had any problems,None
2882,I love living near the LOCATION2 and LOCATION1,None
2826,"I loved LOCATION1 when I lived there, good shops, restaurants and pubs  Both LOCATION2 and LOCATION1 have excellent public transport",None
2505,"I loved the village and thought LOCATION1 was just beautiful , especially the lake , and it only took about 30 minutes to get to LOCATION2 Rd",None
2962,"I must say though, if you want some really nice south of the Thames, check out LOCATION2 and LOCATION1",None
2688,I personally would never live in LOCATION2 or LOCATION1 because they are too dirty,None
2619,I really enjoyed living in LOCATION1 and LOCATION2,None
2712,I really only know to stay away from LOCATION1 and LOCATION2,None
2958,I reccomend that you look for somewhere in LOCATION2 or in LOCATION1,None
2868,"I say LOCATION1 is n't the best place but , LOCATION2 is a very nice quite area",None
352,I stayed at the one in LOCATION1 because it was on the tube line from LOCATION2,None
2950,I think LOCATION1 or even LOCATION2 are much better,None
2790,I think LOCATION1/LOCATION2 is a great area,None
2850,I think LOCATION2 is better but then I'm prejudiced LOCATION1 is one of the most expensive areas in London,None
2620,I think LOCATION2's an ok place too  LOCATION1 is nicest of those areas,None
1259,I think in deciding between LOCATION2 and LOCATION1 you really have to think about your commute,None
2930,I think pretty much most places in LOCATION1 are safe although LOCATION2 is sometimes a bit dodgy,None
2782,I think the LOCATION2/LOCATION1 area would be absolutely perfect for you,None
812,"I think this is LOCATION2, maybe parts of LOCATION1",None
829,I think you'll find LOCATION1 has a lot more crimes than LOCATION2,None
2904,"I used to live in LOCATION1 and LOCATION2, I had no problems",None
1119,I was born in LOCATION1 and now have a flat in LOCATION2,None
1702,"I was born in LOCATION2, LOCATION1",None
2967,I was in the LOCATION1/LOCATION2 area this summer and I thought it looked like a perfect place to live,None
1247,I was living in LOCATION2 and working in the London (LOCATION1),None
175,"I was on a train once, going from LOCATION1 to LOCATION2 Junction, it was PACKED and they were still trying to cram theirselves in",None
403,"I was thinking about going to find a flat to share in the LOCATION2, LOCATION1t",None
883,I will be working in LOCATION2 for the first 6 mths then LOCATION1 there after,None
463,"I would feel less safe walking around LOCATION1 at night than I do elsewhere in LB of LOCATION2, relatively-speaking",None
2700,"I would have said LOCATION2 and LOCATION1 are obviously very nice, but hardly affordable",None
2974,I would like to live in LOCATION1 and LOCATION2,None
397,I would prob have to say that LOCATION1 is nicer - LOCATION2 is too boxy,None
2978,I would recommend LOCATION2 or LOCATION1,None
2574,I would recommend either LOCATION1 or LOCATION2 as an alternative,None
2979,I would say somewhere like LOCATION1 or LOCATION2,None
2649,"I would suggest LOCATION2, LOCATION1",None
2788,I would try and avoid living in LOCATION2 or LOCATION1 as they are close to  a LOT of council estates and both generally,None
2807,"I''ve been only in the west part and I read that LOCATION2/LOCATION1 is becoming popular and trendy among youths, isn't it",None
2559,I'd avoid LOCATION1 and LOCATION2 - they're not too nice,None
2555,I'd go for very central - LOCATION2 or LOCATION1,None
1997,I'd place richmond slightly ahead of LOCATION1 because its on the River Thames and close to the Royal Botantic Gardens at LOCATION2,None
2569,"I'd recommend LOCATION1, LOCATION2",None
2871,I'd say LOCATION1 or LOCATION2 would be the best areas within easy reach,None
1917,I'd suggest independant research  LOCATION1 area is being gentrified and is less expensive than say LOCATION2,None
2828,I'd suggest looking at LOCATION2 or LOCATION1  Good website is gumtree,None
2803,"I'll go to LOCATION1, particularly LOCATION2",None
2288,"I'm going to be studying at the Qantm College which is at LOCATION1 Road, near LOCATION2",None
105,I'm only too glad my parents (cockneys of the first order) were not able to see London change so badly One really nice area is LOCATION2 or LOCATION1,None
2636,"I've always found LOCATION1 to feel quite safe, but up nearer LOCATION2 it can feel a bit less secure",None
2957,"I've always liked LOCATION1 and LOCATION2 meself, hon",None
2639,I've heard that LOCATION2 and LOCATION1 are dangerous,None
87,"I've never been to LOCATION2, so don't know about that one  LOCATION1",None
1333,"I've previously lived in LOCATION2, LOCATION1, SW London and NW London",None
2462,"If I had to live in one of them, I would choose the LOCATION1 area of LOCATION2 (if I could afford it)",None
1154,If he is driving living in LOCATION2 would mean the LOCATION1 Tunnel under the Thames every day,None
268,"If that IS the case, was it Upper or LOCATION2 which used to be LOCATION1",None
2866,"If you are an average person, you wont be able to afford to live right near LOCATION2 or LOCATION1",None
2764,"If you are at the end adjoining LOCATION2 and LOCATION1, you should be all right",None
2621,"If you can afford more, then move somewhere better (LOCATION1 or LOCATION2)",None
2861,If you go a little further west to LOCATION1 or LOCATION2 you will still be near the central area and presumably pay a litlle less  chk out  berlin,None
2738,If you have a little more money look at LOCATION1 or LOCATION2,None
